1.2885 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
1931.5676 	EXP 	slider: markerPos = 2.4895833333333335
1931.5864 	EXP 	slider: markerPos = 2.4895833333333335
1931.6013 	EXP 	slider: markerPos = 2.4895833333333335
1931.6158 	EXP 	slider: markerPos = 2.4895833333333335
1931.6305 	EXP 	slider: markerPos = 2.4895833333333335
1931.6434 	EXP 	slider: markerPos = 2.4895833333333335
1931.6567 	DATA 	Mouse:  Left button up, pos=(990,437)
1931.6661 	EXP 	slider: markerPos = 2.4895833333333335
1931.6883 	EXP 	slider: markerPos = 2.4895833333333335
1931.6944 	EXP 	slider: autoDraw = False
1931.6944 	EXP 	text_2: autoDraw = False
1931.6944 	EXP 	text_3: autoDraw = False
1931.6944 	EXP 	text_4: autoDraw = False
1931.6944 	EXP 	text_6: autoDraw = True
1936.6911 	EXP 	New trial (rep=0, index=63): {'name': '胡梅', 'behave': '胡梅把新降落伞给顾客。顾客使用这把降落伞时', 'evaluation': '胡梅把新降落伞给顾客这种行为：', 'number': 38, 'cond': 'badPsadE', 'situation': 'materials/situations/38.PNG', 'reason': 'materials/sadreason/38.PNG', 'propose': 'materials/badpropose/38.PNG', 'ending': 'materials/sadending/38.PNG'}
1936.7090 	EXP 	text_6: autoDraw = False
1936.7090 	EXP 	text_6: autoDraw = False
1936.7090 	EXP 	text_5: autoDraw = True
1936.7090 	EXP 	text_5: autoDraw = False
1936.7090 	EXP 	text_5: autoDraw = False
1936.7090 	EXP 	image_3: autoDraw = True
1936.7090 	EXP 	image_3: autoDraw = False
1936.7090 	EXP 	image_3: autoDraw = False
1936.7090 	EXP 	back: image = 'materials/situations/38.PNG'
1936.7090 	EXP 	back: autoDraw = True
1938.8030 	DATA 	Mouse: Left button down, pos=(989,448)
1938.8243 	EXP 	back: autoDraw = False
1938.8243 	EXP 	predictp: image = 'materials/sadreason/38.PNG'
1938.8243 	EXP 	predictp: autoDraw = True
1939.0640 	DATA 	Mouse:  Left button up, pos=(989,448)
1940.7454 	DATA 	Mouse: Left button down, pos=(989,448)
1940.7735 	EXP 	predictp: autoDraw = False
1940.7735 	EXP 	predictp_2: image = 'materials/badpropose/38.PNG'
1940.7735 	EXP 	predictp_2: autoDraw = True
1940.9853 	DATA 	Mouse:  Left button up, pos=(989,448)
1943.0663 	EXP 	predictp_2: autoDraw = False
1943.0663 	EXP 	text: height = 0.04
1943.0663 	EXP 	text: height = 0.04
1943.0663 	EXP 	text: height = 0.04
1943.0663 	EXP 	text: text = '胡梅把新降落伞给顾客。顾客使用这把降落伞时'
1943.0663 	EXP 	text: autoDraw = True
1946.0718 	EXP 	text: autoDraw = False
1946.0718 	EXP 	text: autoDraw = False
1946.0718 	EXP 	predictp_3: image = 'materials/sadending/38.PNG'
1946.0718 	EXP 	predictp_3: autoDraw = True
1948.3758 	EXP 	predictp_3: autoDraw = False
1948.3758 	EXP 	slider: markerPos = None
1948.3758 	EXP 	slider: markerPos = 4
1948.3758 	EXP 	text_3: height = 0.05
1948.3758 	EXP 	text_3: height = 0.05
1948.3758 	EXP 	text_3: height = 0.05
1948.3758 	EXP 	text_3: text = '胡梅把新降落伞给顾客这种行为：'
1948.3758 	EXP 	slider: autoDraw = True
1948.3758 	EXP 	text_2: autoDraw = True
1948.3758 	EXP 	text_3: autoDraw = True
1948.3758 	EXP 	text_4: autoDraw = True
1949.7030 	DATA 	Mouse: Left button down, pos=(842,448)
1949.7182 	EXP 	slider: markerPos = 1.7187500000000004
1949.7338 	EXP 	slider: markerPos = 1.7187500000000004
1949.7508 	EXP 	slider: markerPos = 1.7187500000000004
1949.7685 	EXP 	slider: markerPos = 1.7187500000000004
1949.7859 	EXP 	slider: markerPos = 1.7187500000000004
1949.8003 	EXP 	slider: markerPos = 1.7187500000000004
1949.8176 	EXP 	slider: markerPos = 1.7187500000000004
1949.8364 	EXP 	slider: markerPos = 1.7187500000000004
1949.8531 	EXP 	slider: markerPos = 1.7187500000000004
1949.8672 	EXP 	slider: markerPos = 1.7187500000000004
1949.8841 	EXP 	slider: markerPos = 1.7187500000000004
1949.8995 	EXP 	slider: markerPos = 1.7187500000000004
1949.9154 	EXP 	slider: markerPos = 1.7187500000000004
1949.9214 	DATA 	Mouse:  Left button up, pos=(842,448)
1949.9404 	EXP 	slider: markerPos = 1.7187500000000004
1949.9486 	EXP 	slider: autoDraw = False
1949.9486 	EXP 	text_2: autoDraw = False
1949.9486 	EXP 	text_3: autoDraw = False
1949.9486 	EXP 	text_4: autoDraw = False
1949.9486 	EXP 	text_6: autoDraw = True
1953.9370 	EXP 	New trial (rep=0, index=64): {'name': '罗兰', 'behave': '罗兰把蘑菇给朋友吃。罗兰的朋友', 'evaluation': '罗兰把蘑菇送给朋友吃这种行为是：', 'number': 6, 'cond': 'badPsadE', 'situation': 'materials/situations/6.PNG', 'reason': 'materials/sadreason/6.PNG', 'propose': 'materials/badpropose/6.PNG', 'ending': 'materials/sadending/6.PNG'}
1953.9537 	EXP 	text_6: autoDraw = False
1953.9537 	EXP 	text_6: autoDraw = False
1953.9537 	EXP 	text_5: autoDraw = True
1953.9537 	EXP 	text_5: autoDraw = False
1953.9537 	EXP 	text_5: autoDraw = False
1953.9537 	EXP 	image_3: autoDraw = True
1953.9537 	EXP 	image_3: autoDraw = False
1953.9537 	EXP 	image_3: autoDraw = False
1953.9537 	EXP 	back: image = 'materials/situations/6.PNG'
1953.9537 	EXP 	back: autoDraw = True
1956.8390 	DATA 	Mouse: Left button down, pos=(842,448)
1956.8569 	EXP 	back: autoDraw = False
1956.8569 	EXP 	predictp: image = 'materials/sadreason/6.PNG'
1956.8569 	EXP 	predictp: autoDraw = True
1957.0857 	DATA 	Mouse:  Left button up, pos=(842,448)
1958.2831 	DATA 	Mouse: Left button down, pos=(842,448)
1958.3023 	EXP 	predictp: autoDraw = False
1958.3023 	EXP 	predictp_2: image = 'materials/badpropose/6.PNG'
1958.3023 	EXP 	predictp_2: autoDraw = True
1958.5478 	DATA 	Mouse:  Left button up, pos=(842,460)
1959.6278 	DATA 	Mouse: Left button down, pos=(806,447)
1959.6409 	EXP 	predictp_2: autoDraw = False
1959.6409 	EXP 	text: height = 0.04
1959.6409 	EXP 	text: height = 0.04
1959.6409 	EXP 	text: height = 0.04
1959.6409 	EXP 	text: text = '罗兰把蘑菇给朋友吃。罗兰的朋友'
1959.6409 	EXP 	text: autoDraw = True
1959.8846 	DATA 	Mouse:  Left button up, pos=(806,447)
1962.6546 	EXP 	text: autoDraw = False
1962.6546 	EXP 	predictp_3: image = 'materials/sadending/6.PNG'
1962.6546 	EXP 	predictp_3: autoDraw = True
1964.9527 	EXP 	predictp_3: autoDraw = False
1964.9527 	EXP 	slider: markerPos = None
1964.9527 	EXP 	slider: markerPos = 4
1964.9527 	EXP 	text_3: height = 0.05
1964.9527 	EXP 	text_3: height = 0.05
1964.9527 	EXP 	text_3: height = 0.05
1964.9527 	EXP 	text_3: text = '罗兰把蘑菇送给朋友吃这种行为是：'
1964.9527 	EXP 	slider: autoDraw = True
1964.9527 	EXP 	text_2: autoDraw = True
1964.9527 	EXP 	text_3: autoDraw = True
1964.9527 	EXP 	text_4: autoDraw = True
1967.1213 	DATA 	Mouse: Left button down, pos=(746,537)
1967.3694 	DATA 	Mouse:  Left button up, pos=(746,537)
1969.0151 	DATA 	Mouse: Left button down, pos=(729,400)
1969.0277 	EXP 	slider: markerPos = 1.1302083333333335
1969.0424 	EXP 	slider: markerPos = 1.1302083333333335
1969.0554 	EXP 	slider: markerPos = 1.1302083333333335
1969.0679 	EXP 	slider: markerPos = 1.1302083333333335
1969.0821 	EXP 	slider: markerPos = 1.1302083333333335
1969.0945 	EXP 	slider: markerPos = 1.1302083333333335
1969.1089 	EXP 	slider: markerPos = 1.1302083333333335
1969.1221 	EXP 	slider: markerPos = 1.1302083333333335
1969.1350 	EXP 	slider: markerPos = 1.1302083333333335
1969.1493 	EXP 	slider: markerPos = 1.1302083333333335
1969.1628 	EXP 	slider: markerPos = 1.1302083333333335
1969.1775 	EXP 	slider: markerPos = 1.1302083333333335
1969.1911 	EXP 	slider: markerPos = 1.1302083333333335
1969.2060 	DATA 	Mouse:  Left button up, pos=(729,400)
1969.2096 	EXP 	slider: markerPos = 1.1302083333333335
1969.2263 	EXP 	slider: markerPos = 1.1302083333333335
1969.2318 	EXP 	slider: autoDraw = False
1969.2318 	EXP 	text_2: autoDraw = False
1969.2318 	EXP 	text_3: autoDraw = False
1969.2318 	EXP 	text_4: autoDraw = False
1969.2318 	EXP 	text_6: autoDraw = True
1972.2225 	EXP 	New trial (rep=0, index=65): {'name': '李贝', 'behave': '李贝把这些肉给孩子们吃。孩子们', 'evaluation': '李贝把这些肉给孩子们吃这种行为是：', 'number': 14, 'cond': 'badPhappyE', 'situation': 'materials/situations/14.PNG', 'reason': 'materials/happyreason/14.PNG', 'propose': 'materials/badpropose/14.PNG', 'ending': 'materials/happyending/14.PNG'}
1972.2385 	EXP 	text_6: autoDraw = False
1972.2385 	EXP 	text_6: autoDraw = False
1972.2385 	EXP 	text_5: autoDraw = True
1972.2385 	EXP 	text_5: autoDraw = False
1972.2385 	EXP 	text_5: autoDraw = False
1972.2385 	EXP 	image_3: autoDraw = True
1972.2385 	EXP 	image_3: autoDraw = False
1972.2385 	EXP 	image_3: autoDraw = False
1972.2385 	EXP 	back: image = 'materials/situations/14.PNG'
1972.2385 	EXP 	back: autoDraw = True
1974.1377 	DATA 	Mouse: Left button down, pos=(1183,540)
1974.1564 	EXP 	back: autoDraw = False
1974.1564 	EXP 	predictp: image = 'materials/happyreason/14.PNG'
1974.1564 	EXP 	predictp: autoDraw = True
1974.3804 	DATA 	Mouse:  Left button up, pos=(1171,552)
1976.5705 	DATA 	Mouse: Left button down, pos=(1282,628)
1976.5915 	EXP 	predictp: autoDraw = False
1976.5915 	EXP 	predictp_2: image = 'materials/badpropose/14.PNG'
1976.5915 	EXP 	predictp_2: autoDraw = True
1976.7971 	DATA 	Mouse:  Left button up, pos=(1282,628)
1978.8934 	EXP 	predictp_2: autoDraw = False
1978.8934 	EXP 	text: height = 0.04
1978.8934 	EXP 	text: height = 0.04
1978.8934 	EXP 	text: height = 0.04
1978.8934 	EXP 	text: text = '李贝把这些肉给孩子们吃。孩子们'
1978.8934 	EXP 	text: autoDraw = True
1981.8916 	EXP 	text: autoDraw = False
1981.8916 	EXP 	predictp_3: image = 'materials/happyending/14.PNG'
1981.8916 	EXP 	predictp_3: autoDraw = True
1984.2057 	EXP 	predictp_3: autoDraw = False
1984.2057 	EXP 	slider: markerPos = None
1984.2057 	EXP 	slider: markerPos = 4
1984.2057 	EXP 	text_3: height = 0.05
1984.2057 	EXP 	text_3: height = 0.05
1984.2057 	EXP 	text_3: height = 0.05
1984.2057 	EXP 	text_3: text = '李贝把这些肉给孩子们吃这种行为是：'
1984.2057 	EXP 	slider: autoDraw = True
1984.2057 	EXP 	text_2: autoDraw = True
1984.2057 	EXP 	text_3: autoDraw = True
1984.2057 	EXP 	text_4: autoDraw = True
1986.2085 	DATA 	Mouse: Left button down, pos=(880,416)
1986.2294 	EXP 	slider: markerPos = 1.9166666666666667
1986.2466 	EXP 	slider: markerPos = 1.9166666666666667
1986.2645 	EXP 	slider: markerPos = 1.9166666666666667
1986.2831 	EXP 	slider: markerPos = 1.9166666666666667
1986.3008 	EXP 	slider: markerPos = 1.9166666666666667
1986.3180 	EXP 	slider: markerPos = 1.9166666666666667
1986.3311 	EXP 	slider: markerPos = 1.9166666666666667
1986.3493 	EXP 	slider: markerPos = 1.9166666666666667
1986.3655 	EXP 	slider: markerPos = 1.9166666666666667
1986.3807 	EXP 	slider: markerPos = 1.9166666666666667
1986.4034 	DATA 	Mouse:  Left button up, pos=(880,416)
1986.4076 	EXP 	slider: markerPos = 1.9166666666666667
1986.4339 	EXP 	slider: markerPos = 1.9166666666666667
1986.4630 	EXP 	slider: autoDraw = False
1986.4630 	EXP 	text_2: autoDraw = False
1986.4630 	EXP 	text_3: autoDraw = False
1986.4630 	EXP 	text_4: autoDraw = False
1986.4630 	EXP 	text_6: autoDraw = True
1989.4586 	EXP 	New trial (rep=0, index=66): {'name': '马超', 'behave': '马超继续读着报纸。孩子', 'evaluation': '马超继续读着报纸这种行为：', 'number': 44, 'cond': 'badPhappyE', 'situation': 'materials/situations/44.PNG', 'reason': 'materials/happyreason/44.PNG', 'propose': 'materials/badpropose/44.PNG', 'ending': 'materials/happyending/44.PNG'}
1989.4757 	EXP 	text_6: autoDraw = False
1989.4757 	EXP 	text_6: autoDraw = False
1989.4757 	EXP 	text_5: autoDraw = True
1989.4757 	EXP 	text_5: autoDraw = False
1989.4757 	EXP 	text_5: autoDraw = False
1989.4757 	EXP 	image_3: autoDraw = True
1989.4757 	EXP 	image_3: autoDraw = False
1989.4757 	EXP 	image_3: autoDraw = False
1989.4757 	EXP 	back: image = 'materials/situations/44.PNG'
1989.4757 	EXP 	back: autoDraw = True
1992.7895 	DATA 	Mouse: Left button down, pos=(893,429)
1992.8093 	EXP 	back: autoDraw = False
1992.8093 	EXP 	predictp: image = 'materials/happyreason/44.PNG'
1992.8093 	EXP 	predictp: autoDraw = True
1992.9679 	DATA 	Mouse:  Left button up, pos=(881,429)
1996.2204 	DATA 	Mouse: Left button down, pos=(892,429)
1996.2428 	EXP 	predictp: autoDraw = False
1996.2428 	EXP 	predictp_2: image = 'materials/badpropose/44.PNG'
1996.2428 	EXP 	predictp_2: autoDraw = True
1996.4288 	DATA 	Mouse:  Left button up, pos=(892,429)
1998.5467 	EXP 	predictp_2: autoDraw = False
1998.5467 	EXP 	text: height = 0.04
1998.5467 	EXP 	text: height = 0.04
1998.5467 	EXP 	text: height = 0.04
1998.5467 	EXP 	text: text = '马超继续读着报纸。孩子'
1998.5467 	EXP 	text: autoDraw = True
2001.5422 	EXP 	text: autoDraw = False
2001.5422 	EXP 	predictp_3: image = 'materials/happyending/44.PNG'
2001.5422 	EXP 	predictp_3: autoDraw = True
2003.8455 	EXP 	predictp_3: autoDraw = False
2003.8455 	EXP 	predictp_3: autoDraw = False
2003.8455 	EXP 	slider: markerPos = None
2003.8455 	EXP 	slider: markerPos = 4
2003.8455 	EXP 	text_3: height = 0.05
2003.8455 	EXP 	text_3: height = 0.05
2003.8455 	EXP 	text_3: height = 0.05
2003.8455 	EXP 	text_3: text = '马超继续读着报纸这种行为：'
2003.8455 	EXP 	slider: autoDraw = True
2003.8455 	EXP 	text_2: autoDraw = True
2003.8455 	EXP 	text_3: autoDraw = True
2003.8455 	EXP 	text_4: autoDraw = True
2005.5863 	DATA 	Mouse: Left button down, pos=(1009,473)
2005.6013 	EXP 	slider: markerPos = 2.6510416666666665
2005.6175 	EXP 	slider: markerPos = 2.854166666666667
2005.6341 	EXP 	slider: markerPos = 2.854166666666667
2005.6512 	EXP 	slider: markerPos = 2.854166666666667
2005.6658 	EXP 	slider: markerPos = 2.854166666666667
2005.6835 	EXP 	slider: markerPos = 2.854166666666667
2005.7023 	EXP 	slider: markerPos = 2.854166666666667
2005.7189 	EXP 	slider: markerPos = 2.854166666666667
2005.7344 	EXP 	slider: markerPos = 2.854166666666667
2005.7505 	EXP 	slider: markerPos = 2.854166666666667
2005.7688 	EXP 	slider: markerPos = 2.854166666666667
2005.7862 	EXP 	slider: markerPos = 2.854166666666667
2005.7900 	DATA 	Mouse:  Left button up, pos=(1060,511)
2005.8079 	EXP 	slider: markerPos = 2.854166666666667
2005.8175 	EXP 	slider: autoDraw = False
2005.8175 	EXP 	text_2: autoDraw = False
2005.8175 	EXP 	text_3: autoDraw = False
2005.8175 	EXP 	text_4: autoDraw = False
2005.8175 	EXP 	text_6: autoDraw = True
2008.8051 	EXP 	New trial (rep=0, index=67): {'name': '郑宇', 'behave': '郑宇没有阻止朋友开枪。子弹射中了', 'evaluation': '郑宇没有阻止朋友开枪这种行为：', 'number': 26, 'cond': 'goodPsadE', 'situation': 'materials/situations/26.PNG', 'reason': 'materials/sadreason/26.PNG', 'propose': 'materials/goodpropose/26.PNG', 'ending': 'materials/sadending/26.PNG'}
2008.8237 	EXP 	text_6: autoDraw = False
2008.8237 	EXP 	text_6: autoDraw = False
2008.8237 	EXP 	text_5: autoDraw = True
2008.8237 	EXP 	text_5: autoDraw = False
2008.8237 	EXP 	text_5: autoDraw = False
2008.8237 	EXP 	image_3: autoDraw = True
2008.8237 	EXP 	image_3: autoDraw = False
2008.8237 	EXP 	image_3: autoDraw = False
2008.8237 	EXP 	back: image = 'materials/situations/26.PNG'
2008.8237 	EXP 	back: autoDraw = True
2011.4331 	DATA 	Mouse: Left button down, pos=(1047,537)
2011.4650 	EXP 	back: autoDraw = False
2011.4650 	EXP 	predictp: image = 'materials/sadreason/26.PNG'
2011.4650 	EXP 	predictp: autoDraw = True
2011.6746 	DATA 	Mouse:  Left button up, pos=(1047,537)
2015.5363 	DATA 	Mouse: Left button down, pos=(1137,387)
2015.5543 	EXP 	predictp: autoDraw = False
2015.5543 	EXP 	predictp_2: image = 'materials/goodpropose/26.PNG'
2015.5543 	EXP 	predictp_2: autoDraw = True
2015.7682 	DATA 	Mouse:  Left button up, pos=(1137,387)
2017.8517 	EXP 	predictp_2: autoDraw = False
2017.8517 	EXP 	text: height = 0.04
2017.8517 	EXP 	text: height = 0.04
2017.8517 	EXP 	text: height = 0.04
2017.8517 	EXP 	text: text = '郑宇没有阻止朋友开枪。子弹射中了'
2017.8517 	EXP 	text: autoDraw = True
2020.8544 	EXP 	text: autoDraw = False
2020.8544 	EXP 	text: autoDraw = False
2020.8544 	EXP 	predictp_3: image = 'materials/sadending/26.PNG'
2020.8544 	EXP 	predictp_3: autoDraw = True
2023.1572 	EXP 	predictp_3: autoDraw = False
2023.1572 	EXP 	slider: markerPos = None
2023.1572 	EXP 	slider: markerPos = 4
2023.1572 	EXP 	text_3: height = 0.05
2023.1572 	EXP 	text_3: height = 0.05
2023.1572 	EXP 	text_3: height = 0.05
2023.1572 	EXP 	text_3: text = '郑宇没有阻止朋友开枪这种行为：'
2023.1572 	EXP 	slider: autoDraw = True
2023.1572 	EXP 	text_2: autoDraw = True
2023.1572 	EXP 	text_3: autoDraw = True
2023.1572 	EXP 	text_4: autoDraw = True
2027.4066 	DATA 	Mouse: Left button down, pos=(877,425)
2027.4204 	EXP 	slider: markerPos = 1.9010416666666665
2027.4352 	EXP 	slider: markerPos = 1.9010416666666665
2027.4534 	EXP 	slider: markerPos = 1.9010416666666665
2027.4686 	EXP 	slider: markerPos = 1.9010416666666665
2027.4857 	EXP 	slider: markerPos = 1.9010416666666665
2027.5018 	EXP 	slider: markerPos = 1.9010416666666665
2027.5245 	EXP 	slider: markerPos = 1.9010416666666665
2027.5465 	EXP 	slider: markerPos = 1.9010416666666665
2027.5698 	EXP 	slider: markerPos = 1.9010416666666665
2027.5909 	EXP 	slider: markerPos = 1.9010416666666665
2027.6078 	EXP 	slider: markerPos = 1.9010416666666665
2027.6273 	EXP 	slider: markerPos = 1.9010416666666665
2027.6302 	DATA 	Mouse:  Left button up, pos=(877,425)
2027.6518 	EXP 	slider: markerPos = 1.9010416666666665
2027.6630 	EXP 	slider: autoDraw = False
2027.6630 	EXP 	text_2: autoDraw = False
2027.6630 	EXP 	text_3: autoDraw = False
2027.6630 	EXP 	text_4: autoDraw = False
2027.6630 	EXP 	text_6: autoDraw = True
2030.6571 	EXP 	New trial (rep=0, index=68): {'name': '韩珍', 'behave': '韩珍悄悄走开。小孩', 'evaluation': '韩珍悄悄走开这种行为是：', 'number': 5, 'cond': 'badPsadE', 'situation': 'materials/situations/5.PNG', 'reason': 'materials/sadreason/5.PNG', 'propose': 'materials/badpropose/5.PNG', 'ending': 'materials/sadending/5.PNG'}
2030.6728 	EXP 	text_6: autoDraw = False
2030.6728 	EXP 	text_6: autoDraw = False
2030.6728 	EXP 	text_5: autoDraw = True
2030.6728 	EXP 	text_5: autoDraw = False
2030.6728 	EXP 	text_5: autoDraw = False
2030.6728 	EXP 	image_3: autoDraw = True
2030.6728 	EXP 	image_3: autoDraw = False
2030.6728 	EXP 	image_3: autoDraw = False
2030.6728 	EXP 	back: image = 'materials/situations/5.PNG'
2030.6728 	EXP 	back: autoDraw = True
2033.0754 	DATA 	Mouse: Left button down, pos=(1052,438)
2033.1055 	EXP 	back: autoDraw = False
2033.1055 	EXP 	predictp: image = 'materials/sadreason/5.PNG'
2033.1055 	EXP 	predictp: autoDraw = True
2033.2776 	DATA 	Mouse:  Left button up, pos=(1052,438)
2035.4086 	DATA 	Mouse: Left button down, pos=(1027,498)
2035.4335 	EXP 	predictp: autoDraw = False
2035.4335 	EXP 	predictp_2: image = 'materials/badpropose/5.PNG'
2035.4335 	EXP 	predictp_2: autoDraw = True
2035.6625 	DATA 	Mouse:  Left button up, pos=(1027,498)
2037.7398 	EXP 	predictp_2: autoDraw = False
2037.7398 	EXP 	text: height = 0.04
2037.7398 	EXP 	text: height = 0.04
2037.7398 	EXP 	text: height = 0.04
2037.7398 	EXP 	text: text = '韩珍悄悄走开。小孩'
2037.7398 	EXP 	text: autoDraw = True
2037.8174 	DATA 	Mouse: Left button down, pos=(1039,536)
2038.0034 	DATA 	Mouse:  Left button up, pos=(1039,536)
2040.7412 	EXP 	text: autoDraw = False
2040.7412 	EXP 	predictp_3: image = 'materials/sadending/5.PNG'
2040.7412 	EXP 	predictp_3: autoDraw = True
2042.3195 	DATA 	Mouse: Left button down, pos=(1039,536)
2042.5675 	DATA 	Mouse:  Left button up, pos=(1039,536)
2043.0344 	EXP 	predictp_3: autoDraw = False
2043.0344 	EXP 	slider: markerPos = None
2043.0344 	EXP 	slider: markerPos = 4
2043.0344 	EXP 	text_3: height = 0.05
2043.0344 	EXP 	text_3: height = 0.05
2043.0344 	EXP 	text_3: height = 0.05
2043.0344 	EXP 	text_3: text = '韩珍悄悄走开这种行为是：'
2043.0344 	EXP 	slider: autoDraw = True
2043.0344 	EXP 	text_2: autoDraw = True
2043.0344 	EXP 	text_3: autoDraw = True
2043.0344 	EXP 	text_4: autoDraw = True
2045.3261 	DATA 	Mouse: Left button down, pos=(967,460)
2045.3406 	EXP 	slider: markerPos = 2.3697916666666665
2045.3555 	EXP 	slider: markerPos = 2.3697916666666665
2045.3710 	EXP 	slider: markerPos = 2.3697916666666665
2045.3868 	EXP 	slider: markerPos = 2.3697916666666665
2045.4014 	EXP 	slider: markerPos = 2.3697916666666665
2045.4165 	EXP 	slider: markerPos = 2.3020833333333335
