1.2957 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
4037.4866 	EXP 	text: height = 0.04
4037.4866 	EXP 	text: text = '韩珍悄悄走开。小孩'
4037.4866 	EXP 	text: autoDraw = True
4037.7253 	DATA 	Mouse:  Left button up, pos=(747,424)
4040.4952 	EXP 	text: autoDraw = False
4040.4952 	EXP 	text: autoDraw = False
4040.4952 	EXP 	predictp_3: image = 'materials/happyending/5.PNG'
4040.4952 	EXP 	predictp_3: autoDraw = True
4041.2623 	DATA 	Mouse: Left button down, pos=(790,502)
4041.5167 	DATA 	Mouse:  Left button up, pos=(777,488)
4042.7974 	EXP 	predictp_3: autoDraw = False
4042.7974 	EXP 	slider: markerPos = None
4042.7974 	EXP 	slider: markerPos = 4
4042.7974 	EXP 	text_3: height = 0.05
4042.7974 	EXP 	text_3: height = 0.05
4042.7974 	EXP 	text_3: height = 0.05
4042.7974 	EXP 	text_3: text = '韩珍悄悄走开这种行为是：'
4042.7974 	EXP 	slider: autoDraw = True
4042.7974 	EXP 	text_2: autoDraw = True
4042.7974 	EXP 	text_3: autoDraw = True
4042.7974 	EXP 	text_4: autoDraw = True
4045.3037 	DATA 	Mouse: Left button down, pos=(709,354)
4045.5354 	DATA 	Mouse:  Left button up, pos=(709,354)
4047.3980 	DATA 	Mouse: Left button down, pos=(1659,464)
4047.4070 	EXP 	slider: markerPos = 5.973958333333334
4047.4160 	EXP 	slider: markerPos = 5.973958333333334
4047.4250 	EXP 	slider: markerPos = 5.973958333333334
4047.4334 	EXP 	slider: markerPos = 5.973958333333334
4047.4425 	EXP 	slider: markerPos = 5.973958333333334
4047.4500 	EXP 	slider: markerPos = 5.973958333333334
4047.4594 	EXP 	slider: markerPos = 5.973958333333334
4047.4678 	EXP 	slider: markerPos = 5.973958333333334
4047.4758 	EXP 	slider: markerPos = 5.973958333333334
4047.4836 	EXP 	slider: markerPos = 5.973958333333334
4047.4931 	EXP 	slider: markerPos = 5.973958333333334
4047.5009 	EXP 	slider: markerPos = 5.973958333333334
4047.5086 	EXP 	slider: markerPos = 5.973958333333334
4047.5166 	EXP 	slider: markerPos = 5.973958333333334
4047.5255 	EXP 	slider: markerPos = 5.973958333333334
4047.5347 	EXP 	slider: markerPos = 5.973958333333334
4047.5427 	EXP 	slider: markerPos = 5.973958333333334
4047.5508 	EXP 	slider: markerPos = 5.973958333333334
4047.5594 	EXP 	slider: markerPos = 5.973958333333334
4047.5683 	EXP 	slider: markerPos = 5.973958333333334
4047.5777 	EXP 	slider: markerPos = 5.973958333333334
4047.5857 	EXP 	slider: markerPos = 5.973958333333334
4047.5932 	EXP 	slider: markerPos = 5.973958333333334
4047.6026 	EXP 	slider: markerPos = 5.973958333333334
4047.6114 	EXP 	slider: markerPos = 5.973958333333334
4047.6206 	EXP 	slider: markerPos = 5.973958333333334
4047.6236 	DATA 	Mouse:  Left button up, pos=(1659,464)
4047.6325 	EXP 	slider: markerPos = 5.973958333333334
4047.6431 	EXP 	slider: autoDraw = False
4047.6431 	EXP 	text_2: autoDraw = False
4047.6431 	EXP 	text_3: autoDraw = False
4047.6431 	EXP 	text_4: autoDraw = False
4047.6431 	EXP 	text_6: autoDraw = True
4051.6345 	EXP 	New trial (rep=0, index=114): {'name': '刘芸', 'behave': '刘芸喂侄女米粉。小女孩吃下米粉后', 'evaluation': '刘芸喂侄女米粉这种行为：', 'number': 36, 'cond': 'badPhappyE', 'situation': 'materials/situations/36.PNG', 'reason': 'materials/happyreason/36.PNG', 'propose': 'materials/badpropose/36.PNG', 'ending': 'materials/happyending/36.PNG'}
4051.6490 	EXP 	text_6: autoDraw = False
4051.6490 	EXP 	text_6: autoDraw = False
4051.6490 	EXP 	text_5: autoDraw = True
4051.6490 	EXP 	text_5: autoDraw = False
4051.6490 	EXP 	text_5: autoDraw = False
4051.6490 	EXP 	image_3: autoDraw = True
4051.6490 	EXP 	image_3: autoDraw = False
4051.6490 	EXP 	image_3: autoDraw = False
4051.6490 	EXP 	back: image = 'materials/situations/36.PNG'
4051.6490 	EXP 	back: autoDraw = True
4054.3266 	DATA 	Mouse: Left button down, pos=(1187,525)
4054.3590 	EXP 	back: autoDraw = False
4054.3590 	EXP 	predictp: image = 'materials/happyreason/36.PNG'
4054.3590 	EXP 	predictp: autoDraw = True
4054.5284 	DATA 	Mouse:  Left button up, pos=(1187,537)
4056.5273 	DATA 	Mouse: Left button down, pos=(1187,537)
4056.5476 	EXP 	predictp: autoDraw = False
4056.5476 	EXP 	predictp_2: image = 'materials/badpropose/36.PNG'
4056.5476 	EXP 	predictp_2: autoDraw = True
4056.7754 	DATA 	Mouse:  Left button up, pos=(1187,537)
4058.7616 	DATA 	Mouse: Left button down, pos=(1211,524)
4058.7711 	EXP 	predictp_2: autoDraw = False
4058.7711 	EXP 	text: height = 0.04
4058.7711 	EXP 	text: height = 0.04
4058.7711 	EXP 	text: height = 0.04
4058.7711 	EXP 	text: text = '刘芸喂侄女米粉。小女孩吃下米粉后'
4058.7711 	EXP 	text: autoDraw = True
4059.0480 	DATA 	Mouse:  Left button up, pos=(1211,524)
4061.5653 	DATA 	Mouse: Left button down, pos=(1149,511)
4061.7778 	EXP 	text: autoDraw = False
4061.7778 	EXP 	text: autoDraw = False
4061.7778 	EXP 	predictp_3: image = 'materials/happyending/36.PNG'
4061.7778 	EXP 	predictp_3: autoDraw = True
4061.7945 	DATA 	Mouse:  Left button up, pos=(1149,511)
4062.9075 	DATA 	Mouse: Left button down, pos=(1149,511)
4063.2796 	DATA 	Mouse:  Left button up, pos=(1149,511)
4064.0782 	EXP 	predictp_3: autoDraw = False
4064.0782 	EXP 	slider: markerPos = None
4064.0782 	EXP 	slider: markerPos = 4
4064.0782 	EXP 	text_3: height = 0.05
4064.0782 	EXP 	text_3: height = 0.05
4064.0782 	EXP 	text_3: height = 0.05
4064.0782 	EXP 	text_3: text = '刘芸喂侄女米粉这种行为：'
4064.0782 	EXP 	slider: autoDraw = True
4064.0782 	EXP 	text_2: autoDraw = True
4064.0782 	EXP 	text_3: autoDraw = True
4064.0782 	EXP 	text_4: autoDraw = True
4065.8173 	DATA 	Mouse: Left button down, pos=(946,469)
4065.8257 	EXP 	slider: markerPos = 2.2604166666666665
4065.8341 	EXP 	slider: markerPos = 2.2604166666666665
4065.8434 	EXP 	slider: markerPos = 2.2604166666666665
4065.8514 	EXP 	slider: markerPos = 2.2604166666666665
4065.8589 	EXP 	slider: markerPos = 2.2604166666666665
4065.8672 	EXP 	slider: markerPos = 2.2604166666666665
4065.8749 	EXP 	slider: markerPos = 2.2604166666666665
4065.8873 	EXP 	slider: markerPos = 2.2604166666666665
4065.8991 	EXP 	slider: markerPos = 2.2604166666666665
4065.9061 	EXP 	slider: markerPos = 2.2604166666666665
4065.9136 	EXP 	slider: markerPos = 2.2604166666666665
4065.9207 	EXP 	slider: markerPos = 2.2604166666666665
4065.9292 	EXP 	slider: markerPos = 2.2604166666666665
4065.9384 	EXP 	slider: markerPos = 2.2604166666666665
4065.9473 	EXP 	slider: markerPos = 2.2604166666666665
4065.9565 	EXP 	slider: markerPos = 2.2604166666666665
4065.9649 	EXP 	slider: markerPos = 2.2604166666666665
4065.9725 	EXP 	slider: markerPos = 2.2604166666666665
4065.9809 	EXP 	slider: markerPos = 2.2604166666666665
4065.9898 	EXP 	slider: markerPos = 2.2604166666666665
4065.9978 	EXP 	slider: markerPos = 2.2604166666666665
4066.0068 	EXP 	slider: markerPos = 2.2604166666666665
4066.0148 	EXP 	slider: markerPos = 2.2604166666666665
4066.0227 	EXP 	slider: markerPos = 2.2604166666666665
4066.0310 	EXP 	slider: markerPos = 2.2604166666666665
4066.0400 	EXP 	slider: markerPos = 2.2604166666666665
4066.0478 	EXP 	slider: markerPos = 2.2604166666666665
4066.0551 	EXP 	slider: markerPos = 2.2604166666666665
4066.0630 	EXP 	slider: markerPos = 2.2604166666666665
4066.0710 	EXP 	slider: markerPos = 2.2604166666666665
4066.0796 	EXP 	slider: markerPos = 2.2604166666666665
4066.0888 	EXP 	slider: markerPos = 2.2604166666666665
4066.0981 	EXP 	slider: markerPos = 2.2604166666666665
4066.1000 	DATA 	Mouse:  Left button up, pos=(946,469)
4066.1080 	EXP 	slider: markerPos = 2.2604166666666665
4066.1241 	EXP 	slider: autoDraw = False
4066.1241 	EXP 	text_2: autoDraw = False
4066.1241 	EXP 	text_3: autoDraw = False
4066.1241 	EXP 	text_4: autoDraw = False
4066.1241 	EXP 	text_6: autoDraw = True
4069.1191 	EXP 	New trial (rep=0, index=115): {'name': '王丽', 'behave': '王丽戴橡胶手套检查病人。病人', 'evaluation': '王丽戴橡胶手套检查病人这种行为是：', 'number': 7, 'cond': 'goodPhappyE', 'situation': 'materials/situations/7.PNG', 'reason': 'materials/happyreason/7.PNG', 'propose': 'materials/goodpropose/7.PNG', 'ending': 'materials/happyending/7.PNG'}
4069.1340 	EXP 	text_6: autoDraw = False
4069.1340 	EXP 	text_6: autoDraw = False
4069.1340 	EXP 	text_5: autoDraw = True
4069.1340 	EXP 	text_5: autoDraw = False
4069.1340 	EXP 	text_5: autoDraw = False
4069.1340 	EXP 	image_3: autoDraw = True
4069.1340 	EXP 	image_3: autoDraw = False
4069.1340 	EXP 	image_3: autoDraw = False
4069.1340 	EXP 	back: image = 'materials/situations/7.PNG'
4069.1340 	EXP 	back: autoDraw = True
4070.8312 	DATA 	Mouse: Left button down, pos=(946,469)
4070.8467 	EXP 	back: autoDraw = False
4070.8467 	EXP 	predictp: image = 'materials/happyreason/7.PNG'
4070.8467 	EXP 	predictp: autoDraw = True
4071.0159 	DATA 	Mouse:  Left button up, pos=(946,469)
4071.8605 	DATA 	Mouse: Left button down, pos=(946,469)
4071.8754 	EXP 	predictp: autoDraw = False
4071.8754 	EXP 	predictp_2: image = 'materials/goodpropose/7.PNG'
4071.8754 	EXP 	predictp_2: autoDraw = True
4072.0621 	DATA 	Mouse:  Left button up, pos=(946,469)
4074.1856 	EXP 	predictp_2: autoDraw = False
4074.1856 	EXP 	text: height = 0.04
4074.1856 	EXP 	text: height = 0.04
4074.1856 	EXP 	text: height = 0.04
4074.1856 	EXP 	text: text = '王丽戴橡胶手套检查病人。病人'
4074.1856 	EXP 	text: autoDraw = True
4076.7503 	DATA 	Mouse: Left button down, pos=(946,469)
4076.9688 	DATA 	Mouse:  Left button up, pos=(946,469)
4077.1748 	EXP 	text: autoDraw = False
4077.1748 	EXP 	predictp_3: image = 'materials/happyending/7.PNG'
4077.1748 	EXP 	predictp_3: autoDraw = True
4077.9531 	DATA 	Mouse: Left button down, pos=(946,469)
4078.1686 	DATA 	Mouse:  Left button up, pos=(946,469)
4079.4777 	EXP 	predictp_3: autoDraw = False
4079.4777 	EXP 	slider: markerPos = None
4079.4777 	EXP 	slider: markerPos = 4
4079.4777 	EXP 	text_3: height = 0.05
4079.4777 	EXP 	text_3: height = 0.05
4079.4777 	EXP 	text_3: height = 0.05
4079.4777 	EXP 	text_3: text = '王丽戴橡胶手套检查病人这种行为是：'
4079.4777 	EXP 	slider: autoDraw = True
4079.4777 	EXP 	text_2: autoDraw = True
4079.4777 	EXP 	text_3: autoDraw = True
4079.4777 	EXP 	text_4: autoDraw = True
4080.6761 	DATA 	Mouse: Left button down, pos=(1619,446)
4080.6847 	EXP 	slider: markerPos = 5.765625
4080.6940 	EXP 	slider: markerPos = 5.765625
4080.7045 	EXP 	slider: markerPos = 5.765625
4080.7154 	EXP 	slider: markerPos = 5.765625
4080.7242 	EXP 	slider: markerPos = 5.765625
4080.7329 	EXP 	slider: markerPos = 5.765625
4080.7430 	EXP 	slider: markerPos = 5.765625
4080.7536 	EXP 	slider: markerPos = 5.765625
4080.7628 	EXP 	slider: markerPos = 5.765625
4080.7723 	EXP 	slider: markerPos = 5.765625
4080.7813 	EXP 	slider: markerPos = 5.765625
4080.7903 	EXP 	slider: markerPos = 5.765625
4080.8005 	EXP 	slider: markerPos = 5.765625
4080.8098 	EXP 	slider: markerPos = 5.765625
4080.8195 	EXP 	slider: markerPos = 5.765625
4080.8282 	EXP 	slider: markerPos = 5.765625
4080.8374 	EXP 	slider: markerPos = 5.765625
4080.8472 	EXP 	slider: markerPos = 5.765625
4080.8486 	DATA 	Mouse:  Left button up, pos=(1619,446)
4080.8577 	EXP 	slider: markerPos = 5.765625
4080.8707 	EXP 	slider: autoDraw = False
4080.8707 	EXP 	text_2: autoDraw = False
4080.8707 	EXP 	text_3: autoDraw = False
4080.8707 	EXP 	text_4: autoDraw = False
4080.8707 	EXP 	text_6: autoDraw = True
4083.8551 	EXP 	New trial (rep=0, index=116): {'name': '罗兰', 'behave': '罗兰把蘑菇给朋友吃。罗兰的朋友', 'evaluation': '罗兰把蘑菇送给朋友吃这种行为是：', 'number': 6, 'cond': 'goodPhappyE', 'situation': 'materials/situations/6.PNG', 'reason': 'materials/happyreason/6.PNG', 'propose': 'materials/goodpropose/6.PNG', 'ending': 'materials/happyending/6.PNG'}
4083.8688 	EXP 	text_6: autoDraw = False
4083.8688 	EXP 	text_6: autoDraw = False
4083.8688 	EXP 	text_5: autoDraw = True
4083.8688 	EXP 	text_5: autoDraw = False
4083.8688 	EXP 	text_5: autoDraw = False
4083.8688 	EXP 	image_3: autoDraw = True
4083.8688 	EXP 	image_3: autoDraw = False
4083.8688 	EXP 	image_3: autoDraw = False
4083.8688 	EXP 	back: image = 'materials/situations/6.PNG'
4083.8688 	EXP 	back: autoDraw = True
4091.6523 	DATA 	Mouse: Left button down, pos=(1619,446)
4091.6810 	EXP 	back: autoDraw = False
4091.6810 	EXP 	predictp: image = 'materials/happyreason/6.PNG'
4091.6810 	EXP 	predictp: autoDraw = True
4091.8769 	DATA 	Mouse:  Left button up, pos=(1619,446)
4093.1739 	DATA 	Mouse: Left button down, pos=(1607,446)
4093.1893 	EXP 	predictp: autoDraw = False
4093.1893 	EXP 	predictp_2: image = 'materials/goodpropose/6.PNG'
4093.1893 	EXP 	predictp_2: autoDraw = True
4093.4061 	DATA 	Mouse:  Left button up, pos=(1607,446)
4094.1827 	DATA 	Mouse: Left button down, pos=(1607,446)
4094.1964 	EXP 	predictp_2: autoDraw = False
4094.1964 	EXP 	text: height = 0.04
4094.1964 	EXP 	text: height = 0.04
4094.1964 	EXP 	text: height = 0.04
4094.1964 	EXP 	text: text = '罗兰把蘑菇给朋友吃。罗兰的朋友'
4094.1964 	EXP 	text: autoDraw = True
4094.3884 	DATA 	Mouse:  Left button up, pos=(1607,446)
4095.2530 	DATA 	Mouse: Left button down, pos=(1607,446)
4095.5208 	DATA 	Mouse:  Left button up, pos=(1607,446)
4097.2016 	EXP 	text: autoDraw = False
4097.2016 	EXP 	predictp_3: image = 'materials/happyending/6.PNG'
4097.2016 	EXP 	predictp_3: autoDraw = True
4097.7968 	DATA 	Mouse: Left button down, pos=(1912,424)
4098.0183 	DATA 	Mouse:  Left button up, pos=(1912,424)
4099.4991 	EXP 	predictp_3: autoDraw = False
4099.4991 	EXP 	slider: markerPos = None
4099.4991 	EXP 	slider: markerPos = 4
4099.4991 	EXP 	text_3: height = 0.05
4099.4991 	EXP 	text_3: height = 0.05
4099.4991 	EXP 	text_3: height = 0.05
4099.4991 	EXP 	text_3: text = '罗兰把蘑菇送给朋友吃这种行为是：'
4099.4991 	EXP 	slider: autoDraw = True
4099.4991 	EXP 	text_2: autoDraw = True
4099.4991 	EXP 	text_3: autoDraw = True
4099.4991 	EXP 	text_4: autoDraw = True
4101.3150 	DATA 	Mouse: Left button down, pos=(1784,436)
4101.3242 	EXP 	slider: markerPos = 6.625
4101.3329 	EXP 	slider: markerPos = 6.625
4101.3406 	EXP 	slider: markerPos = 6.625
4101.3490 	EXP 	slider: markerPos = 6.625
4101.3588 	EXP 	slider: markerPos = 6.625
4101.3670 	EXP 	slider: markerPos = 6.625
4101.3755 	EXP 	slider: markerPos = 6.625
4101.3834 	EXP 	slider: markerPos = 6.625
4101.3944 	EXP 	slider: markerPos = 6.625
4101.4025 	EXP 	slider: markerPos = 6.625
4101.4104 	EXP 	slider: markerPos = 6.625
4101.4191 	EXP 	slider: markerPos = 6.625
4101.4265 	EXP 	slider: markerPos = 6.625
4101.4343 	EXP 	slider: markerPos = 6.625
4101.4427 	EXP 	slider: markerPos = 6.625
4101.4511 	EXP 	slider: markerPos = 6.625
4101.4589 	EXP 	slider: markerPos = 6.625
4101.4679 	EXP 	slider: markerPos = 6.625
4101.4757 	EXP 	slider: markerPos = 6.625
4101.4849 	EXP 	slider: markerPos = 6.625
4101.4932 	EXP 	slider: markerPos = 6.625
4101.5035 	EXP 	slider: markerPos = 6.625
4101.5116 	EXP 	slider: markerPos = 6.625
4101.5182 	DATA 	Mouse:  Left button up, pos=(1784,436)
4101.5283 	EXP 	slider: markerPos = 6.625
4101.5425 	EXP 	slider: autoDraw = False
4101.5425 	EXP 	text_2: autoDraw = False
4101.5425 	EXP 	text_3: autoDraw = False
4101.5425 	EXP 	text_4: autoDraw = False
4101.5425 	EXP 	text_6: autoDraw = True
4107.5279 	EXP 	New trial (rep=0, index=117): {'name': '罗格', 'behave': '罗格没有管他的朋友。他的朋友', 'evaluation': '罗格没有管他的朋友这种行为是：', 'number': 15, 'cond': 'badPhappyE', 'situation': 'materials/situations/15.PNG', 'reason': 'materials/happyreason/15.PNG', 'propose': 'materials/badpropose/15.PNG', 'ending': 'materials/happyending/15.PNG'}
4107.5399 	EXP 	text_6: autoDraw = False
4107.5399 	EXP 	text_6: autoDraw = False
4107.5399 	EXP 	text_5: autoDraw = True
4107.5399 	EXP 	text_5: autoDraw = False
4107.5399 	EXP 	text_5: autoDraw = False
4107.5399 	EXP 	image_3: autoDraw = True
4107.5399 	EXP 	image_3: autoDraw = False
4107.5399 	EXP 	image_3: autoDraw = False
4107.5399 	EXP 	back: image = 'materials/situations/15.PNG'
4107.5399 	EXP 	back: autoDraw = True
4110.1489 	DATA 	Mouse: Left button down, pos=(1421,536)
4110.1640 	EXP 	back: autoDraw = False
4110.1640 	EXP 	predictp: image = 'materials/happyreason/15.PNG'
4110.1640 	EXP 	predictp: autoDraw = True
4110.3246 	DATA 	Mouse:  Left button up, pos=(1421,536)
4111.4115 	DATA 	Mouse: Left button down, pos=(1421,536)
4111.4243 	EXP 	predictp: autoDraw = False
4111.4243 	EXP 	predictp_2: image = 'materials/badpropose/15.PNG'
4111.4243 	EXP 	predictp_2: autoDraw = True
4111.6386 	DATA 	Mouse:  Left button up, pos=(1421,536)
4113.7161 	EXP 	predictp_2: autoDraw = False
4113.7161 	EXP 	predictp_2: autoDraw = False
4113.7161 	EXP 	text: height = 0.04
4113.7161 	EXP 	text: height = 0.04
4113.7161 	EXP 	text: height = 0.04
4113.7161 	EXP 	text: text = '罗格没有管他的朋友。他的朋友'
4113.7161 	EXP 	text: autoDraw = True
4116.7124 	EXP 	text: autoDraw = False
4116.7124 	EXP 	text: autoDraw = False
4116.7124 	EXP 	predictp_3: image = 'materials/happyending/15.PNG'
4116.7124 	EXP 	predictp_3: autoDraw = True
4117.4718 	DATA 	Mouse: Left button down, pos=(777,474)
4117.6680 	DATA 	Mouse:  Left button up, pos=(777,474)
4119.0133 	EXP 	predictp_3: autoDraw = False
4119.0133 	EXP 	predictp_3: autoDraw = False
4119.0133 	EXP 	slider: markerPos = None
4119.0133 	EXP 	slider: markerPos = 4
4119.0133 	EXP 	text_3: height = 0.05
4119.0133 	EXP 	text_3: height = 0.05
4119.0133 	EXP 	text_3: height = 0.05
4119.0133 	EXP 	text_3: text = '罗格没有管他的朋友这种行为是：'
4119.0133 	EXP 	slider: autoDraw = True
4119.0133 	EXP 	text_2: autoDraw = True
4119.0133 	EXP 	text_3: autoDraw = True
4119.0133 	EXP 	text_4: autoDraw = True
4121.3298 	DATA 	Mouse: Left button down, pos=(786,426)
4121.3407 	EXP 	slider: markerPos = 1.3645833333333337
4121.3507 	EXP 	slider: markerPos = 1.3645833333333337
4121.3608 	EXP 	slider: markerPos = 1.3645833333333337
4121.3713 	EXP 	slider: markerPos = 1.3645833333333337
4121.3824 	EXP 	slider: markerPos = 1.3645833333333337
4121.3953 	EXP 	slider: markerPos = 1.3645833333333337
4121.4080 	EXP 	slider: markerPos = 1.3645833333333337
4121.4188 	EXP 	slider: markerPos = 1.3645833333333337
4121.4299 	EXP 	slider: markerPos = 1.3645833333333337
4121.4390 	EXP 	slider: markerPos = 1.3645833333333337
4121.4487 	EXP 	slider: markerPos = 1.3645833333333337
4121.4618 	EXP 	slider: markerPos = 1.3645833333333337
4121.4742 	EXP 	slider: markerPos = 1.3645833333333337
4121.4845 	EXP 	slider: markerPos = 1.3645833333333337
4121.4944 	EXP 	slider: markerPos = 1.3645833333333337
4121.5062 	EXP 	slider: markerPos = 1.3645833333333337
4121.5172 	EXP 	slider: markerPos = 1.3645833333333337
4121.5301 	EXP 	slider: markerPos = 1.3645833333333337
4121.5438 	EXP 	slider: markerPos = 1.3645833333333337
4121.5460 	DATA 	Mouse:  Left button up, pos=(774,426)
4121.5568 	EXP 	slider: markerPos = 1.3645833333333337
4121.5718 	EXP 	slider: autoDraw = False
4121.5718 	EXP 	text_2: autoDraw = False
4121.5718 	EXP 	text_3: autoDraw = False
4121.5718 	EXP 	text_4: autoDraw = False
4121.5718 	EXP 	text_6: autoDraw = True
4124.5642 	EXP 	New trial (rep=0, index=118): {'name': '丁怡', 'behave': '丁怡让邻居下海游泳。邻居', 'evaluation': '丁怡让邻居去海里游泳这种行为是：', 'number': 3, 'cond': 'badPhappyE', 'situation': 'materials/situations/3.PNG', 'reason': 'materials/happyreason/3.PNG', 'propose': 'materials/badpropose/3.PNG', 'ending': 'materials/happyending/3.PNG'}
4124.5792 	EXP 	text_6: autoDraw = False
4124.5792 	EXP 	text_6: autoDraw = False
4124.5792 	EXP 	text_5: autoDraw = True
4124.5792 	EXP 	text_5: autoDraw = False
4124.5792 	EXP 	text_5: autoDraw = False
4124.5792 	EXP 	image_3: autoDraw = True
4124.5792 	EXP 	image_3: autoDraw = False
4124.5792 	EXP 	image_3: autoDraw = False
4124.5792 	EXP 	back: image = 'materials/situations/3.PNG'
4124.5792 	EXP 	back: autoDraw = True
4126.5815 	DATA 	Mouse: Left button down, pos=(662,375)
4126.5932 	EXP 	back: autoDraw = False
4126.5932 	EXP 	predictp: image = 'materials/happyreason/3.PNG'
4126.5932 	EXP 	predictp: autoDraw = True
4126.7969 	DATA 	Mouse:  Left button up, pos=(650,375)
